,Genome,Genus,Species,AA10,AA3,CBM0,CBM13,CBM18,CBM3,CBM32,CBM4,CBM48,CBM5,CBM50,CBM63,CBM67,CBM91,CE1,CE11,CE12,CE2,CE4,CE8,CE9,GH0,GH1,GH102,GH103,GH104,GH105,GH106,GH108,GH113,GH12,GH121,GH127,GH13,GH140,GH146,GH148,GH15,GH153,GH154,GH16,GH18,GH19,GH2,GH23,GH24,GH25,GH26,GH28,GH3,GH30,GH31,GH32,GH33,GH36,GH37,GH38,GH39,GH4,GH42,GH43,GH5,GH51,GH53,GH65,GH68,GH73,GH77,GH78,GH8,GH88,GH91,GH94,GT0,GT1,GT101,GT102,GT11,GT111,GT14,GT19,GT2,GT20,GT21,GT24,GT25,GT26,GT28,GT30,GT32,GT35,GT4,GT41,GT5,GT51,GT52,GT56,GT73,GT8,GT81,GT83,GT84,GT9,GT97,PL0,PL1,PL10,PL11,PL17,PL2,PL22,PL26,PL3,PL35,PL38,PL4,PL9
419,GCA_002904195.1,Pectobacterium,odoriferum,0,1,0,1,0,1,2,0,1,1,6,1,0,0,1,1,1,0,0,2,1,1,9,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,7,1,0,0,4,2,0,0,2,0,0,0,1,0,3,1,1,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,1,1,1,1,1,4,0,0,6,0,1,0,2,1,1,2,0,0,1,2
420,GCA_003269565.1,Lonsdalea,populi,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,0,1,0,1,0,2,1,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,6,2,0,0,0,1,1,1,0,0,9,0,0,3,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
421,GCA_016949155.1,Pectobacterium,brasiliense,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,7,2,0,0,4,2,1,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
422,GCA_003382565.3,Pectobacterium,aquaticum,0,0,0,1,0,1,2,0,2,1,6,1,0,2,1,1,1,0,1,1,1,0,8,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8,1,0,0,3,2,0,1,1,1,1,0,2,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,1,1,1,3,0,1,0,1,0,0,1,3,0,0,4,0,0,0,2,1,0,1,0,1,1,2
423,GCA_012932875.1,Brenneria,salicis ATCC 15712 = DSM 30166,0,1,0,0,0,1,0,0,0,1,6,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,2,0,0,2,0,1,1,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,4,1,0,0,0,1,1,1,0,2,5,0,1,3,0,1,0,2,1,0,1,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0
424,GCA_001506125.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
425,GCA_019464635.1,Dickeya,zeae,0,0,0,0,0,0,1,0,2,2,6,1,0,0,1,1,1,0,1,1,1,0,5,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,5,1,0,1,3,3,1,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,9,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,1,1,0,1,0,1,2,3
426,GCA_016106895.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,8,1,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,8,0,0,0,1,1,1,2,0,0,2,3
427,GCA_003730055.1,Lonsdalea,populi,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,0,1,0,1,0,3,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,7,2,0,0,0,1,1,1,0,0,8,0,0,3,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
428,GCA_000808355.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,1,2,2,0,1,3,0,1,0,1,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
429,GCA_016944275.1,Pectobacterium,brasiliense,0,1,0,1,0,1,3,0,2,1,6,1,0,2,1,1,2,0,1,2,1,1,10,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,10,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,1,1,2
430,GCA_002846975.1,Dickeya,solani D s0432-1,0,1,0,0,0,0,0,0,2,2,6,1,0,1,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,12,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,1,1,3
431,GCA_000406245.1,Dickeya,chrysanthemi NCPPB 3533,0,0,0,0,0,0,2,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,6,1,0,0,4,3,0,1,1,1,1,0,0,0,0,1,2,1,0,1,0,0,1,1,1,1,0,0,0,2,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,1,0,0,1,1,1,2,0,0,2,3
432,GCA_922011655.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,9,1,0,0,3,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
433,GCA_020406575.1,Dickeya,zeae,0,0,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,1,1,0,3,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,6,1,0,0,3,3,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,8,0,0,0,1,1,0,2,0,0,2,3
434,GCA_018094685.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
435,GCA_003096475.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,9,1,1,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,0,0,1,1,4,0,0,5,0,0,0,2,1,1,2,0,0,1,2
436,GCA_003115835.1,Brenneria,nigrifluens DSM 30175 = ATCC 13028,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,1,1,0,1,0,1,0,2,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,7,3,0,0,1,3,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,6,1,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,1,1,0,1,4,0,0,1,0,0,0,1,1,1,1,0,0,0,0
437,GCA_016949095.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,0,0,0,1,1,1,0,0,2,1,0,11,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,9,2,0,0,3,2,0,1,1,1,1,0,2,0,1,1,1,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,3,0,1,3,0,1,0,1,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,0,1,2
438,GCA_009931535.1,Pectobacterium,parmentieri,0,0,0,1,0,1,1,0,2,1,6,1,0,2,1,1,1,0,1,2,2,0,8,1,1,1,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,8,3,0,0,3,3,0,1,1,1,2,0,1,0,0,2,2,1,0,2,1,0,3,1,0,1,0,0,0,1,1,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,3,7,0,1,3,0,1,0,2,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,1,1,2
439,GCA_014642955.1,Dickeya,fangzhongdai,0,1,0,0,0,0,1,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,1,0,1,3,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,0,4,0,0,7,1,0,0,1,1,1,2,0,0,1,3
440,GCA_016106685.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,8,1,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
441,GCA_000816045.1,Dickeya,zeae EC1,0,0,0,0,0,0,1,0,2,2,6,0,0,0,1,1,1,0,1,1,1,0,5,1,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,6,1,0,0,2,2,1,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,6,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,0,1,0,1,1,3
442,GCA_902167255.1,Pectobacterium,polaris,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,0,1,2
443,GCA_019426305.1,Pectobacterium,polaris,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,7,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,0,1,2
444,GCA_002904105.1,Pectobacterium,odoriferum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,0,2,1,1,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,7,1,0,0,4,2,0,0,2,1,0,0,1,0,3,1,1,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,1,1,1,1,1,4,0,0,6,0,1,0,2,1,1,2,0,0,1,2
445,GCA_024343655.1,Pectobacterium,carotovorum subsp. carotovorum,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,0,1,2
446,GCA_002920045.2,Pectobacterium,parmentieri,0,0,0,1,0,1,1,0,2,1,6,1,0,3,1,1,1,0,1,2,2,0,7,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,5,0,0,0,3,3,0,1,1,1,2,0,1,0,0,2,3,1,0,2,1,0,3,1,0,1,0,0,0,1,1,0,0,0,0,0,1,12,0,0,0,0,1,1,1,0,3,7,0,1,3,0,1,0,2,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,1,1,2
447,GCA_002904055.1,Pectobacterium,odoriferum,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,0,2,1,0,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,6,3,0,0,4,2,0,0,2,1,0,0,1,0,3,1,1,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,6,0,1,3,0,1,0,2,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
448,GCA_000808315.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,0,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,0,1,2
449,GCA_018628895.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,1,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,9,1,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,1,2,3
450,GCA_025466265.1,Pectobacterium,polaris,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,9,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,5,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,0,1,3,0,1,0,1,1,1,0,3,0,0,6,0,1,0,2,1,0,2,0,0,1,2
451,GCA_016404945.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,5,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
452,GCA_922037565.1,Pectobacterium,polaris,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,7,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,1,2,3,1,1,3,0,1,0,2,1,1,0,3,0,0,6,0,1,0,2,1,1,1,0,0,1,2
453,GCA_005484945.1,Brenneria,rubrifaciens,0,1,0,0,0,1,0,0,1,1,6,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,0,1,2,0,0,1,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,8,1,0,0,0,1,1,1,0,2,6,0,1,3,0,1,0,2,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
454,GCA_000365305.1,Dickeya,dianthicola NCPPB 453,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,6,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,2,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
455,GCA_024342865.1,Pectobacterium,carotovorum subsp. carotovorum,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,6,0,0,0,4,3,0,1,1,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,1,1,1,1,1,2,5,1,1,4,0,1,0,2,1,1,0,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
456,GCA_017255075.1,Pectobacterium,brasiliense,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
457,GCA_001038685.1,Pectobacterium,atrosepticum ICMP 1526,0,1,0,1,0,1,1,0,2,1,5,1,0,0,1,1,1,0,1,2,1,0,8,1,1,0,1,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,10,0,0,0,3,3,0,1,1,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,6,0,1,5,0,1,0,1,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
458,GCA_013168495.1,Dickeya,dadantii,0,0,0,0,0,0,1,0,2,2,3,1,0,0,1,0,0,0,1,2,1,0,4,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,1,0,1,5,3,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,0,0,4,0,0,6,0,0,0,1,1,0,2,0,0,1,3
459,GCA_016495705.1,Pectobacterium,versatile,0,1,0,0,0,1,1,0,2,1,5,1,0,1,1,1,1,0,1,2,1,0,9,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,2,0,0,1,1,1,0,0,0,1,1,2,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,1,1,0,1,1,2,3,0,1,2,0,1,0,2,0,1,0,4,0,0,4,0,0,0,2,1,0,2,0,1,1,2
460,GCA_013449415.1,Pectobacterium,carotovorum,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,1,1,1,3,0,1,0,1,1,1,1,3,0,0,6,0,1,0,2,1,1,2,0,0,1,2
461,GCA_003595125.1,Pectobacterium,carotovorum,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,7,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,7,0,0,0,1,1,1,1,1,2,3,0,1,3,0,1,0,1,1,1,1,3,0,0,6,0,1,0,2,1,1,2,0,0,1,2
462,GCA_016949135.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,11,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,2,3,0,1,3,0,1,0,1,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,0,1,2
463,GCA_001401705.2,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,6,0,0,1,4,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
464,GCA_020047155.1,Dickeya,dadantii,0,1,0,0,0,0,1,0,2,2,6,1,0,1,1,1,1,0,1,2,1,0,5,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,6,1,0,1,4,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,1,13,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,0,4,0,0,8,0,0,0,1,1,1,2,0,1,1,3
465,GCA_002111545.1,Lonsdalea,populi,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,0,1,0,1,0,3,1,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,7,2,0,0,0,1,1,1,0,0,10,0,0,3,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
466,GCA_013168465.1,Dickeya,dadantii,0,1,0,0,0,0,0,0,2,2,5,1,0,0,1,1,0,0,1,2,1,0,3,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,6,1,0,1,4,2,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,0,0,2,4,1,1,3,0,1,0,0,1,1,0,2,0,0,5,0,0,0,1,1,1,0,0,0,1,2
467,GCA_025840185.1,Brenneria,sp. KBI 423,0,1,0,0,0,1,0,0,2,1,6,1,0,0,0,1,1,0,1,0,1,0,3,1,1,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,2,0,0,1,0,1,1,0,1,2,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,4,1,0,0,0,1,1,1,1,2,8,0,1,3,0,1,0,2,1,0,1,3,0,0,1,0,0,0,1,1,0,2,0,0,0,0
468,GCA_003382655.2,Pectobacterium,aquaticum,0,0,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,1,1,0,8,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8,1,0,0,3,2,0,1,1,1,1,0,2,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,5,0,0,0,1,1,1,1,1,2,1,1,1,3,0,1,0,1,0,0,1,3,0,0,4,0,0,0,2,1,0,1,0,0,1,2
469,GCA_024343685.1,Pectobacterium,carotovorum subsp. carotovorum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,9,1,0,0,4,2,0,1,2,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,4,0,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
